TYRION,"On a night like this, you came into the world"
VARYS,I remember that storm
DAENERYS,I wish I could remember it
DAENERYS,I always thought this would be a homecoming
TYRION,We won't stay on Dragonstone for long
DAENERYS,Good
DAENERYS looks at the figurines placed on the table DAENERYS,Not so many lions
VARYS,Cersei controls fewer than half the Seven Kingdoms
DAENERYS,They cry out for their true queen? They drink secret toasts to my health? DAENERYS walks closer to VARYS
DAENERYS,"People used to tell my brother that sort of thing, and he was stupid enough to believe them"
DAENERYS,"If Viserys had three dragons and an army at his back, he'd have invaded King's Landing already"
TYRION,Conquering Westeros would be easy for you
DAENERYS,No
TYRION,We can take the Seven Kingdoms without turning it into a slaughterhouse
DAENERYS,I never properly thanked you for that
VARYS,"They joined our side, my queen, because they believe in you"
DAENERYS,But you didn't serve him long
VARYS,"Robert was an improvement on your father, to be sure"
DAENERYS,So you took it upon yourself to find a better one
"All your spies, your little birds, did they tell you Viserys was cruel, stupid, and weak? Would those qualities have made for a good king in your learned opinion? VARYS","Until your marriage to Khal Drogo, Your Grace, I knew nothing about you, save your existence and that you were said to be beautiful"
DAENERYS,So you and your friends traded me like a prized horse to the Dothraki
VARYS,Which you turned to your advantage
DAENERYS,Who hired the assassins? DAENERYS walks closer to VARYS
TYRION,Lord Varys has proven himself a loyal servant
DAENERYS,Proven himself loyal? Quite the opposite
What king of a servant is that? VARYS,The kind the realm needs
DAENERYS,"Swear this to me, Varys"
VARYS,"I swear it, my queen"
DAENERYS,"And I swear this--if you ever betray me, I'll burn you alive"
VARYS,I would expect nothing less from the Mother of Dragons
GREY WORM,"Forgive me, my queen"
CUT TO,DRAGONSTONE - THRONE ROOM MELISANDRE is standing alone in the throne room
MELISANDRE,"Queen Daeneys, I was a slave once, bought and sold, scourged and branded"
DAENERYS,The Red Priests helped bring peace to Meereen
What is your name? MELISANDRE,I am called Melisandre
VARYS,She once served another who wanted the Iron Throne
"It didn't end well for Stannis Baratheon, did it? MELISANDRE","No, it didn't"
DAENERYS,You chose an auspicious day to arrive at Dragonstone
DAENERYS,We've just decided to pardon those who served the wrong king
DAENERYS,What does your Lord expect from me? MELISANDRE begins speaking Valyrian again
MELISANDRE,The Long Night is coming
DAENERYS,The prince who was promised will bring the dawn
MISSANDEI,"Your Grace, forgive me, but your translation is not quite accurate"
DAENERYS,He sounds like quite a man
MELISANDRE,Summon Jon Snow
TYRION,"I can't speak to prophecies or visions in the flames, but I like Jon Snow and I trusted him, and I am an excellent judge of character"
TYRION,"If he does rule the north, he would make a valuable ally"
DAENERYS,Very well
CUT TO,WINTERFELL - COURTYARD Young boys and girls are practicing archery
SANSA,Do you think it's really Tyrion? It could be someone trying to lure you into a trap
JON,Read the last bit
SANSA,"\"All dwarfs are bastards in their father's eyes"
"\" What does that mean? JON",It's something he said to me the first night we met
What do you think? SANSA,Tyrion is not like the other Lannisters
"\" DAVOS",Sounds like a charmer
CUT TO,RED KEEP - THRONEROOM CERSEI sits on the Iron Throne
CERSEI,"If the Mad King's daughter takes the Iron Throne, she will destroy the Realm as we know it"
CERSEI,You all remember the Mad King
The lords murmur louder CERSEI,"It is my solemn duty to protect the people, and I will but I need your help, My Lords"
RANDYLL,"She has three full-grown dragons, Your Grace"
QYBURN,"We are currently at work on a solution, My Lord"
JAIME,Lord Tarley
RANDYLL,"Ser, Jaime"
DICKON,"Ser, Jaime"
JAIME,That's it
JAIME walks past Dickon and begins a discussion with Randyll JAIME,Thank you for coming
RANDYLL,"If my queen summons me, I answer the call"
