DAVOS,"Easy, easy"
DAVOS,The lady brought you back
MELISANDRE,The Lord let you come back for a reason
DAVOS (to MELISANDRE),Could you give us a moment? MELISANDRE rises and exits the room
DAVOS,You were dead
JON SNOW,I did what I thought was right
Why? DAVOS,I don’t know
JON SNOW,I don’t know how to do that
DAVOS,Good
CUT TO,"CASTLE BLACK - COURTYARD DOLOROUS EDD, TORMUND, the faithful Night’s Watch members, and the Wildlings are all gathered in the courtyard, staring up at the entrance to the room JON SNOW was in"
TORMUND,They think you’re some kind of god
JON SNOW,I’m not a god
TORMUND,I know that
TORMUND,I saw your pecker
DOLOROUS EDD,Your eyes are still brown
Is that still you in there? JON SNOW,I think so
DOLOROUS EDD,That’s funny
CUT TO,VESSEL - HOLD GILLY is sitting on the edge of a cot with LITTLE SAM
GILLY,"Sea, see"
SAMWELL,"Yeah, they do"
GILLY,"It was before I learned how to read, obviously"
GILLY,"Sam, are you going to be sick? SAMWELL shakes his head and then vomits into the bucket"
GILLY,Won’t be long
Are you going to vomit again? SAMWELL,No
GILLY,I stayed at Castle Black
SAMWELL,The Citadel isn’t Castle Black
GILLY,"I’ll stay in Oldtown, then"
SAMWELL,By yourself? With a baby and no money? GILLY stands
GILLY,"“Wherever you go, I go, too"
SAMWELL,I said that because I want you and Little Same to be safe
That’s all I want -- to become a maester so I can help Jon when the time comes so you’ll be safe GILLY,Us and everyone else in the world
SAMWELL,I don’t care about them
GILLY,"I know that, Sam"
GILLY,"If you think it’s for the best, we trust you"
SAMWELL,I’d feel better if you threw something at me and stormed off
GILLY,I’d never do that to the father of my son
BRAN,That’s my father
THREE-EYED RAVEN,"The man beside him is Howland Reed, Meera’s father"
BRAN,Ser Arthur Dayne
THREE-EYED RAVEN,The Sword of the Morning
BRAN,Father said he was the best swordsman he ever saw
ARTHUR,Lord Stark
NED,I looked for you on the Trident
ARTHUR,We weren’t there
KINGSGUARD,Your friend the usurper would lie beneath the ground if we had been
NED,The Mad King is dead
Why weren’t you there to protect your prince? ARTHUR,Our prince wanted us here
ARTHUR,And now it begins
NED,No
BRAN,He’s better than my father
THREE-EYED RAVEN,Far better
BRAN,But Father beat him
BRAN,He stabbed him in the back
BRAN,I want to see where he’s going
THREE-EYED RAVEN,Time to go
BRAN,Father! NED stops on the stairs and turns around in the direction of BRAN’s yelling but sees nothing and proceeds up the stairs
CUT TO,GREAT WEIRWOOD TREE - CAVE The white leaves BRAN’s eyes as the vision fades
BRAN,Why did you do that? Take me back there
THREE-EYED RAVEN,No
BRAN,He heard me
THREE-EYED RAVEN,Maybe
BRAN,He heard me
THREE-EYED RAVEN,The past is already written
BRAN,What’s in that tower? I want to go back there
THREE-EYED RAVEN,"I’ve told you many times, stay too long where you don’t belong and you will never return"
BRAN,I don’t want to be you
THREE-EYED RAVEN,I don’t blame you
BLOODRIDER (speaking Dothraki),"Hey, Great Khaleesi"
KHAL MORO,"Welcome home, Khaleesi"
DOTHRAKI WOMAN,Go
DAENERYS,"What are you doing?! Take your hands off me! I will have your heads! One of the younger woman approaches DAENERYS with a simple brown garment, which DAENERYS takes and wears"
DAENERYS,You have made a mistake
DOTHRAKI MATRON,We know who you are
Why didn’t you come to us after Khal Drogo died? DAENERYS,"Because I am Daenerys Stormborn, the Breaker of Chains, the Queen of Meereen and the Mother of Dragons"
DOTHRAKI MATRON,You were the wife of the Great Khal
DAENERYS,Where else would I go? Every khaleesi becomes Dosh Khaleen
DOTHRAKI MATRON,Yes
VARYS (to an Unsullied),I don’t know how you stand it in all that leather
VARYS,If we could have the room
VARYS,"You look lovely today, my dear"
