CUT TO,VISION OF THE PAST - WINTERFELL YOUNG NED and YOUNG BENJEN are sparring with wooden swords in the commons
YOUNG RODRIK,"Give him another go, Ned"
BRAN (to THREE-EYED RAVEN),That’s my father
YOUNG NED (to YOUNG BENJEN),Keep your shield up or I’ll ring your head like a bell
BRAN,They were all so happy
THREE-EYED RAVEN,So were you once
YOUNG NED,Stop showing off
YOUNG BENJEN,Would you get out of here? We’re sparring
BRAN,Hodor? YOUNG LYANNA walks over to YOUNG HODOR with a wooden sword and shield
YOUNG BENJEN,But he’s got giant’s blood
YOUNG NED,And you’ve got training
YOUNG LYANNA,Benjen always lifts his chin when he’s about to charge
YOUNG HODOR,"And lowers it when he’s going to dodge, my lady"
BRAN,Hodor talks? YOUNG HODOR walks over to YOUNG BENJEN
NAN,"You leave the fighting to the little lords, Wylis"
YOUNG NED,"Oh, Nan, look at the size of him"
NAN,"Well, he’s never going to learn to fight because he’s a stable boy"
THREE-EYED RAVEN (to BRAN),It is time to go
BRAN,"Please, a little longer"
CUT TO,GREAT WEIRWOOD TREE - CAVE BRAN is released from the vision
BRAN,You finally show me something I care about and then you drag me away
THREE-EYED RAVEN,"It is beautiful beneath the sea, but if you stay too long, you’ll drown"
BRAN,I wasn’t drowning
BRAN,Wylis
HODOR,Hodor
BRAN,I saw you as a boy
What happened? HODOR,Hodor
BRAN,You shouldn’t be here
MEERA,It’s not safe anywhere
BRAN,I saw that Hodor wasn’t always Hodor
HODOR,Hodor
BRAN,His real name is Wylis
BRAN,What’s wrong? MEERA casts her eyes down and looks away
BRAN,The Three-Eyed Raven says there’s a war coming
MEERA,And we’re going to fight it in there
CHILD OF THE FOREST,Brandon Stark needs you
MEERA,For what? I sit in there and I watch him have his visions and nothing ever happens
CHILD OF THE FOREST,He isn’t going to stay there forever
ALLISER THORNE,"It’s time, Ser Davos"
DAVOS,I’ve never been much of a fighter
DAVOS,Apologies for what you’re about to see
ALLISER THORNE,Come on
ALLISER THORNE,Attack! ALLISER THORNE draws his sword
ALLISER THORNE,"Fight, you cowards! A Night’s Watchman on a balcony shoots WUN WUN in the shoulder with a crossbow bolt"
ALLISER THORNE (to DOLOROUS EDD),You fucking traitor
DOLOROUS EDD,The only traitors here are the ones who shoved their knives into their Lord Commander’s heart
ALLISER THORNE,For thousands of years the Night’s Watch has held Castle Black against the Wildlings
TORMUND,Until you
DOLOROUS EDD,Throw them into the cells where they belong
TORMUND,Took a lot of knives
STORYTELLER,"Right, so there she is, high and mighty Queen Cersei, tits and ass jiggling in the breeze"
STORYTELLER,All of a sudden she looks my way
CUT TO,"RED KEEP - CERSEI’S CHAMBER CERSEI is standing in the center of the room,"
CERSEI,Get out of my way
KING’S SOLDIER,"King’s orders, Your Grace"
CERSEI,I would like to speak to my son
KING’S SOLDIER,"He has left the Red Keep, Your Grace"
CUT TO,KING'S LANDING - GREAT SEPT OF BAELOR TOMMEN and JAIME are standing beside the body of MYRCELLA
TOMMEN,She grew up
JAIME,Almost
TOMMEN,Have we caught Prince Trystane’s killers? I expect it was Mother
JAIME,Your mother wouldn’t do that
TOMMEN,"Yes, she would"
JAIME,Then why didn’t you let her come? She has every right to be here
TOMMEN,They told me she wouldn’t be allowed in the sept
If she had tried -- JAIME,They’re not putting your mother in a cell ever again
