Jorah Mormont,"You need to drink, child"
Jorah Mormont,"We're still not far from Pentos, your Grace"
Viserys Targaryen,I have no interest in hospitality or comfort
Jorah Mormont,"As you wish, your Grace"
Viserys Targaryen,"Well, Mormont, as brutish as this life is, I suppose it is preferable to beheading"
What did Ned Stark want you for? Buying from a slaver? Jorah Mormont,Selling to one
Viserys Targaryen,"Under my reign, you won't be punished for such nonsense"
Joffrey Baratheon,"Better-looking bitches than you're used to, Uncle"
Tyrion Lannister,"Before you go, you will call on Lord and Lady Stark and offer your sympathies"
Joffrey Baratheon,The boy means nothing to me
Tyrion Lannister,One word and I'll hit you again
Do you understand? Joffrey Baratheon,You can't
Tyrion Lannister,I hope so
Tyrion Lannister,Bread
Jaime Lannister,Little brother
Tyrion Lannister,Beloved siblings
Cersei Baratheon,"It's no mercy, letting a child linger in such pain"
Tyrion Lannister,Only the gods know for certain
Cersei Baratheon,I still can't believe you're going
Tyrion Lannister,"Where's your sense of wonder? The greatest structure ever built, the intrepid men of the Night's Watch, the wintry abode of the White Walkers"
Jaime Lannister,Tell me you're not thinking of taking the black
Tyrion Lannister,And go celibate? The whores would go begging from Dorne to Casterly Rock
Cersei Baratheon,The children don't need to hear your filth
Jaime Lannister,"Even if the boy lives, he'll be a cripple, a grotesque"
Tyrion Lannister,"Speaking for the grotesques, I'd have to disagree"
Jaime Lannister,"My dear brother, there are times you make me wonder whose side you're on"
Tyrion Lannister,"My dear brother, you wound me"
Cersei Baratheon,Please
Catelyn Stark,"I would have dressed, your Grace"
Cersei Baratheon,This is your home
Catelyn Stark,I never knew
Cersei Baratheon,It was years ago
Catelyn Stark,I am grateful
Cersei Baratheon,Perhaps this time she'll listen
Jaime Lannister,Good man
Have you swung it yet? Jon Snow,Of course I have
Jaime Lannister,"At someone, I mean"
Jon Snow,We've guarded the Kingdoms for 8 000 years
Jaime Lannister,Give my regards to the Night's Watch
Arya Stark,"Thank you, Nymeria"
Jon Snow,It's good you've got help
Arya Stark,Watch
Jon Snow,Impressive
Arya Stark,Shut up
"Nymeria, gloves! Jon Snow",I have something for you
Arya Stark,It's so skinny
Jon Snow,So are you
Arya Stark,I can be quick
Jon Snow,You'll have to work at it every day
How does it feel? Do you like the balance? Arya Stark,I think so
Arya Stark,I know which end to use
Jon Snow,I'm going to miss you
Arya Stark,Sansa can keep her sewing needles
Jon Snow,I came to say goodbye to Bran
Catelyn Stark,You've said it
Jon Snow,I wish I could be here when you wake up
Catelyn Stark,I want you to leave
Catelyn Stark,17 years ago you rode off with Robert Baratheon
Eddard Stark,I have no choice
Catelyn Stark,That's what men always say when honor calls
Eddard Stark,You can
Robb Stark,You've said goodbye to Bran? He's not going to die
Jon Snow,You Starks are hard to kill
Robb Stark,Good
Jon Snow,It was always my color
Robb Stark,"Farewell, Snow"
Jon Snow,"And you, Stark"
Eddard Stark,There's great honor serving in the Night's Watch
Robert Baratheon,"Gods, this is country! I've half a mind to leave them all behind and keep going"
Eddard Stark,I've half a mind to go with you
Robert Baratheon,"What do you say, just you and me on the Kingsroad, swords at our sides, a couple of tavern wenches to warm our beds tonight"
Eddard Stark,You should have asked me 20 years ago
Robert Baratheon,"There were wars to fight, women to marry"
Eddard Stark,I recall a few chances
Robert Baratheon,There was that one
Eddard Stark,Bessie
Robert Baratheon,Bessie! Thank the gods for Bessie and her tits
Meryl? Your bastard's mother? Eddard Stark,Wylla
Robert Baratheon,That's it
Eddard Stark,Nor will I
Robert Baratheon,We were at war
Eddard Stark,The worst thing about your coronation
Robert Baratheon,"Trust me, that's not the worst thing"
Eddard Stark,Daenerys Targaryen has wed some Dothraki horselord
What of it? Should we send her a wedding gift? Robert Baratheon,"A knife perhaps, a good sharp one, and a bold man to wield it"
Eddard Stark,She's little more than a child
Robert Baratheon,Soon enough that child will spread her legs and start breeding
Eddard Stark,Tell me we're not speaking of this
Robert Baratheon,"Oh, it's unspeakable to you? What her father did to your family"
Eddard Stark,"Even a million Dothraki are no threat to the realm, as long as they remain on the other side of the Narrow Sea"
Robert Baratheon,There are still those in the Seven Kingdoms who call me Usurper
Eddard Stark,He will not cross
Robert Baratheon,"There's a war coming, Ned"
Benjen Stark,Sit
Tyrion Lannister,Rapers
Jon Snow,Until your brother killed that King
Tyrion Lannister,"Yes, until my brother killed him"
"And you? What's your story, bastard? Jon Snow","Ask me nicely and maybe I'll tell you, dwarf"
Tyrion Lannister,"A bastard boy with nothing to inherit, off to join the ancient order of the Night's Watch, alongside his valiant brothers-in-arms"
Jon Snow,The Night's Watch protects the realm from
Tyrion Lannister,"Yes yes, against grumpkins and snarks and all the other monsters your wet nurse warned you about"
Maester Luwin,"It's time we reviewed the accounts, my lady"
Catelyn Stark,Talk to Poole about it
Maester Luwin,"Poole went south with Lord Stark, my lady"
Maester Luwin,"Very good, my Lord"
Robb Stark,"He's not going to die, mother"
Catelyn Stark,What if he's wrong? Bran needs me
Robb Stark,Rickon needs you
Assassin,You're not supposed to be here
Catelyn Stark,"No! The man is an assassin, when he draws his blade, Catelyn begins to fend him off"
Jhiqui,It is known
Doreah,A trader from Garth told me that dragons come from the moon
Irri,Moon is no egg
Jhiqui,It is known
Daenerys Targaryen,Leave me with her
Doreah,Men like to talk when they're happy
Benjen Stark,Welcome
Catelyn Stark,What I am about to tell you must remain between us
Maester Luwin,The boy was always sure-footed before
Catelyn Stark,Someone tried to kill him twice
