JOFFREY,"(Quietly) Well struck… (Louder) Well struck, Dog"
JOFFREY,I already said it was well struck
SANSA,"Yes, Your Grace"
ANNOUNCER,Ser Dontos the Red of House Hollard
JOFFREY,Are you drunk? Ser Dontos takes off his helmet
SER DONTOS,No
JOFFREY,Two cups? (Dontos nods)
SER DONTOS,"I would be honored, Your Grace"
JOFFREY,"Ser Meryn, help Ser Dontos celebrate my name day"
JOFFREY,What kind of stupid peasant's superstition
THE HOUND,The girl is right
JOFFREY,(Sighs)
SANSA,He is
JOFFREY,"Did you hear My Lady, Ser Dontos? (Ser Dontos is forced onto his feet)"
SER DONTOS,"Thank you, Your Grace"
TYRION,Beloved nephew
TYRION,We looked for you on the battlefield
JOFFREY,"I've been here, ruling the kingdoms"
TYRION,What a fine job you've done
BRONN,Can't imagine why
JOFFREY,We heard you were dead
MYRCELLA,I'm glad you're not dead
TYRION,"Me, too, dear"
SANSA,My father was a traitor
TYRION,Of course you are
TYRION,"Well, (Gulps down his wine), enjoy your name day, Your Grace"
JOFFREY,What work? (Bronn and the tribesmen follow Tyrion
PYCELLE,"The raven arrived from the Citadel this morning, Your Grace"
VARYS,"The peasants say, a long summer means an even longer winter"
PYCELLE,A common superstition
BAELISH,We have enough wheat for a five-year winter
JANOS,"The city's drowning in refugees, Your Grace, fleeing the war"
CERSEI,Then do your job
JANOS,"Yes, Your Grace"
TYRION,Don't get up
CERSEI,What are you doing here? This is the small council
TYRION,Yes
CERSEI,Our father is Hand of the King
TYRION,"Yes, but in his absence… Tyrion pulls out a letter"
TYRION,"If I were capable of tricking father, I'd be emperor of the world by now"
CERSEI,I've done nothing
TYRION,Quite right
CERSEI,I tried to stop it
TYRION,Did you? You failed
CERSEI,Robb Stark is a child
TYRION,Who's won every battle he's fought
CERSEI,Joffrey is King
TYRION,Joffrey is King
CERSEI,You are here to advise him
TYRION,I'm only here to advise him
CERSEI,One
TYRION,"Disappeared? What, in a puff of smoke? We had three Starks to trade"
CUT TO,WINTERFELL EXT
LORD,"My Lord, may the Old Gods watch over your brother and all our northern sons"
LORD,The walls of my Holdfast will not stand the winter
LUWIN,Maintenance of a Holdfast generally falls to the lord of that Holdfast
LORD,"Generally, yes, but I've sent all the young men off to fight Robb Stark's war"
BRAN,King Robb
LORD,"Maybe not, My Lord, but he called in his Banners, and took the men"
BRAN,"Joffrey killed my father, your liege lord"
Will that be sufficient to repair your walls? LORD,I - I believe it will
LUWIN,Nor did I
PORTAN,(Walks forward)
OSHA,Boil this for an hour and drink the tea
BRAN,Don't have any pain
OSHA,Lucky for you
BRAN,That way
OSHA,You've been having those dreams again
BRAN,I don't dream
OSHA,Everyone dreams
BRAN,I don't
OSHA,Did they? (Hodor is kneeling next to the pool in the godswood
OSHA,The stars don't fall for men
BRAN,The dragons are all dead
CUT TO,ESSOS EXT
DAENERYS,She was Drogo's first gift to me
JORAH,I remember
DAENERYS,I promised to protect them
How do I make starvation scream? JORAH,"A trick I never learned, I'm afraid"
DAENERYS,No one will take my dragons
JORAH,"They are too weak to fight, as are your people"
DAENERYS,(Turns to Jorah) As you are mine
DAENERYS,"(Speaking Dothraki) Rakharo, Aggo, Kovarro"
DAENERYS,"(Speaking Dothraki) Rokharo, you are my last hope, blood of my blood"
RAKHARO,"(Speaking Dothraki) I will not fail you, blood of my blood"
DAENERYS,You never have
RAKHARO,This is… bad time to start
CUT TO,BEYOND THE WALL EXT
GRENN,Your ass killed the sledge
EDD,I was born in a place like this
SAM,I haven't seen a girl in six months
EDD,I'd keep on not seeing them if I were you
EDD,"He marries his daughters, and they give him more daughters, and on, and on it goes"
SAM,That's foul
GRENN,It's beyond foul
EDD,All the other wildlings for a hundred leagues have disappeared
LORD MORMONT,He said he planned to stop here on his way to the Frostfangs
CRASTER,People make all sorts of plans
JON,(Standing off to the side of the room) We're not Southerners
CRASTER,Who's this little girl? You're prettier than half my daughters
You got a nice wet twat between your legs? What's your name? JON,Jon Snow
CRASTER,"Snow, eh? Listen to me, bastard"
LORD MORMONT,The lad meant no harm
CRASTER,"I could tell you, but I'm thirsty"
LORD MORMONT,There's a barrel of Dornish wine on the sledge
WATCHMAN,"Yes, commander"
CRASTER,You want to know where they've all gone? North! To join up with Mance Rayder Your old friend
LORD MORMONT,He's no friend of mine
"He broke his vows, betrayed his brothers! CRASTER","Oh, aye"
LORD MORMONT,He's been calling himself that for years
CRASTER,That's a good-looking axe
Fresh forged? LORD MORMONT,Give it here
LORD MORMONT,You'll have another one made at Castle Black
CRASTER,(Inspecting the axe)
LORD MORMONT,These are bad times to be living alone in the wild
CRASTER,Let them come
GILLY,This is our place
