JON,I don't think Ser Alliser cares much for interpretation
SAM,"Anyway, there's nothing for him to interpret"
So what's it like? JON,It's
"well I don't know, I'm not a bleedin' poet! SAM","No, you're really not"
JON,And what did I get for it? An arrow six inches from my heart
SAM,There'll be arrows for all of us soon I imagine
JON,There will
SAM,They've already done the worst thing to me they could ever do
JON,"Go get some sleep, Sam"
TORMUND,Oh that was a night to remember
Many's the man who-- YGRITTE,I know you never fucked a bear
TORMUND,We could be waiting here a while
YGRITTE,Good
STYR,You've got a lot to say about killing
YGRITTE,Back in those villages I killed just as many of them as you did
STYR,Yes
YGRITTE,I probably killed him already
STYR,So you've said
YGRITTE,And if not
STYR,And more words
YGRITTE,Jon Snow is mine
AEMON,"Oh, no need"
SAM,But what he says about what they do
AEMON,Yes
SAM,I don't love her
AEMON,Yes you do
SAM,No
AEMON,Yes you do! I heard it in your voice when you first brought her to me
AEMON,You know who I was before I came here? What I could've been if I'd only said the word? Of course you do
Sam leaves the room and outside hears Gilly at the gate talking with Pypar PYP,"I'm sorry, I can't open the gate for nobody"
It's orders! GILLY,They killed everyone! Everyone but me and my baby
"I saw them on the way here, they may have seen me, they may have followed me please! PYP","I'm sorry, I can't"
GILLY,"If they find the boy, you don't know what they'll do"
SAM,Pyp! Open the gate
PYP,I can't
SAM,"Oh, Pyp"
Open the fucking gate! [Pyp goes to open the gate PYP,I've never heard you curse before
SAM,"Yes, well, best get used to it"
[Gilly runs inside and Sam embraces her SAM,"Are you alright? Shh, you're alright"
GILLY,It was horrible
SAM,I'm so so sorry
GILLY,"Don't let them send me away, Sam"
SAM,Never
GILLY,I know there's no women allowed
SAM,Anyone who tries to throw you out will be having words with me
[A horn sounds in the distance ALLISER,Get ready! [Members of the Night's Watch can be heard shouting frantically
Cut to Thenn warg whose eyes turn back to normal THENN WARG,It's time
ALLISER,You can say it if you like
JON,"It was a difficult decision either way, Ser"
ALLISER,"Do you know what leadership means, Lord Snow? It means that the person in charge gets second-guessed by every little twat with a mouth"
